run_id,episode,avg_reward,avg_queue,epsilon,lr,gamma,loss
dqn_v1_baseline,330,-0.067792,5.4233,0.0500,0.001,0.99,0.011104
dqn_v1_baseline,331,-0.071875,5.7500,0.0500,0.001,0.99,0.010453
dqn_v1_baseline,332,-0.065792,5.2633,0.0500,0.001,0.99,0.009816
dqn_v1_baseline,333,-0.070417,5.6333,0.0500,0.001,0.99,0.009211
dqn_v1_baseline,334,-0.064042,5.1233,0.0500,0.001,0.99,0.009996
dqn_v1_baseline,335,-0.060750,4.8600,0.0500,0.001,0.99,0.009006
dqn_v1_baseline,336,-0.078625,6.2900,0.0500,0.001,0.99,0.009597
dqn_v1_baseline,337,-0.064833,5.1867,0.0500,0.001,0.99,0.009835
dqn_v1_baseline,338,-0.066417,5.3133,0.0500,0.001,0.99,0.009401
dqn_v1_baseline,339,-0.074500,5.9600,0.0500,0.001,0.99,0.009408
dqn_v1_baseline,340,-0.071125,5.6900,0.0500,0.001,0.99,0.009887
dqn_v1_baseline,341,-0.071167,5.6933,0.0500,0.001,0.99,0.009840
dqn_v1_baseline,342,-0.073875,5.9100,0.0500,0.001,0.99,0.009728
dqn_v1_baseline,343,-0.073375,5.8700,0.0500,0.001,0.99,0.010116
dqn_v1_baseline,344,-0.068500,5.4800,0.0500,0.001,0.99,0.010244
dqn_v1_baseline,345,-0.076292,6.1033,0.0500,0.001,0.99,0.009430
dqn_v1_baseline,346,-0.078708,6.2967,0.0500,0.001,0.99,0.010334
dqn_v1_baseline,347,-0.062708,5.0167,0.0500,0.001,0.99,0.009617
dqn_v1_baseline,348,-0.071833,5.7467,0.0500,0.001,0.99,0.010753
dqn_v1_baseline,349,-0.069667,5.5733,0.0500,0.001,0.99,0.010593
dqn_v1_baseline,350,-0.072792,5.8233,0.0500,0.001,0.99,0.009141
dqn_v1_baseline,351,-0.066250,5.3000,0.0500,0.001,0.99,0.010347
dqn_v1_baseline,352,-0.063500,5.0800,0.0500,0.001,0.99,0.010167
dqn_v1_baseline,353,-0.080958,6.4767,0.0500,0.001,0.99,0.012240
dqn_v1_baseline,354,-0.060417,4.8333,0.0500,0.001,0.99,0.009390
dqn_v1_baseline,355,-0.070458,5.6367,0.0500,0.001,0.99,0.010007
dqn_v1_baseline,356,-0.077208,6.1767,0.0500,0.001,0.99,0.009351
dqn_v1_baseline,357,-0.072458,5.7967,0.0500,0.001,0.99,0.011054
dqn_v1_baseline,358,-0.069500,5.5600,0.0500,0.001,0.99,0.010143
dqn_v1_baseline,359,-0.078000,6.2400,0.0500,0.001,0.99,0.008721
dqn_v1_baseline,360,-0.072125,5.7700,0.0500,0.001,0.99,0.008984
dqn_v1_baseline,361,-0.071250,5.7000,0.0500,0.001,0.99,0.011048
dqn_v1_baseline,362,-0.071917,5.7533,0.0500,0.001,0.99,0.010856
dqn_v1_baseline,363,-0.077083,6.1667,0.0500,0.001,0.99,0.010518
dqn_v1_baseline,364,-0.070542,5.6433,0.0500,0.001,0.99,0.010284
dqn_v1_baseline,365,-0.067875,5.4300,0.0500,0.001,0.99,0.011294
dqn_v1_baseline,366,-0.071917,5.7533,0.0500,0.001,0.99,0.008673
dqn_v1_baseline,367,-0.071417,5.7133,0.0500,0.001,0.99,0.010663
dqn_v1_baseline,368,-0.065000,5.2000,0.0500,0.001,0.99,0.011160
dqn_v1_baseline,369,-0.071417,5.7133,0.0500,0.001,0.99,0.011171
dqn_v1_baseline,370,-0.065667,5.2533,0.0500,0.001,0.99,0.011574
dqn_v1_baseline,371,-0.070750,5.6600,0.0500,0.001,0.99,0.010330
dqn_v1_baseline,372,-0.070000,5.6000,0.0500,0.001,0.99,0.011576
dqn_v1_baseline,373,-0.067500,5.4000,0.0500,0.001,0.99,0.011384
dqn_v1_baseline,374,-0.074417,5.9533,0.0500,0.001,0.99,0.010657
dqn_v1_baseline,375,-0.071542,5.7233,0.0500,0.001,0.99,0.011480
dqn_v1_baseline,376,-0.075333,6.0267,0.0500,0.001,0.99,0.011338
dqn_v1_baseline,377,-0.077083,6.1667,0.0500,0.001,0.99,0.010803
dqn_v1_baseline,378,-0.070667,5.6533,0.0500,0.001,0.99,0.009940
dqn_v1_baseline,379,-0.069125,5.5300,0.0500,0.001,0.99,0.010624
dqn_v1_baseline,380,-0.071417,5.7133,0.0500,0.001,0.99,0.011331
dqn_v1_baseline,381,-0.065083,5.2067,0.0500,0.001,0.99,0.011389
dqn_v1_baseline,382,-0.070000,5.6000,0.0500,0.001,0.99,0.012910
dqn_v1_baseline,383,-0.070292,5.6233,0.0500,0.001,0.99,0.011893
dqn_v1_baseline,384,-0.071542,5.7233,0.0500,0.001,0.99,0.011654
dqn_v1_baseline,385,-0.075833,6.0667,0.0500,0.001,0.99,0.012349
dqn_v1_baseline,386,-0.071917,5.7533,0.0500,0.001,0.99,0.012505
dqn_v1_baseline,387,-0.076250,6.1000,0.0500,0.001,0.99,0.011823
dqn_v1_baseline,388,-0.065125,5.2100,0.0500,0.001,0.99,0.011951
dqn_v1_baseline,389,-0.065167,5.2133,0.0500,0.001,0.99,0.010435
dqn_v1_baseline,390,-0.075583,6.0467,0.0500,0.001,0.99,0.011904
dqn_v1_baseline,391,-0.074333,5.9467,0.0500,0.001,0.99,0.012628
dqn_v1_baseline,392,-0.065000,5.2000,0.0500,0.001,0.99,0.012344
dqn_v1_baseline,393,-0.069500,5.5600,0.0500,0.001,0.99,0.012852
dqn_v1_baseline,394,-0.062750,5.0200,0.0500,0.001,0.99,0.012423
dqn_v1_baseline,395,-0.078750,6.3000,0.0500,0.001,0.99,0.010824
dqn_v1_baseline,396,-0.070500,5.6400,0.0500,0.001,0.99,0.009562
dqn_v1_baseline,397,-0.071417,5.7133,0.0500,0.001,0.99,0.010260
dqn_v1_baseline,398,-0.076333,6.1067,0.0500,0.001,0.99,0.010678
dqn_v1_baseline,399,-0.071583,5.7267,0.0500,0.001,0.99,0.012063
dqn_v1_baseline,400,-0.077917,6.2333,0.0500,0.001,0.99,0.010840
dqn_v1_baseline,401,-0.067250,5.3800,0.0500,0.001,0.99,0.011475
dqn_v1_baseline,402,-0.078292,6.2633,0.0500,0.001,0.99,0.012015
dqn_v1_baseline,403,-0.062875,5.0300,0.0500,0.001,0.99,0.012025
dqn_v1_baseline,404,-0.067833,5.4267,0.0500,0.001,0.99,0.012846
dqn_v1_baseline,405,-0.059042,4.7233,0.0500,0.001,0.99,0.012629
dqn_v1_baseline,406,-0.069958,5.5967,0.0500,0.001,0.99,0.010593
dqn_v1_baseline,407,-0.073125,5.8500,0.0500,0.001,0.99,0.013032
dqn_v1_baseline,408,-0.073083,5.8467,0.0500,0.001,0.99,0.010897
dqn_v1_baseline,409,-0.068917,5.5133,0.0500,0.001,0.99,0.013484
dqn_v1_baseline,410,-0.068125,5.4500,0.0500,0.001,0.99,0.011586
dqn_v1_baseline,411,-0.064042,5.1233,0.0500,0.001,0.99,0.013302
dqn_v1_baseline,412,-0.071417,5.7133,0.0500,0.001,0.99,0.010524
dqn_v1_baseline,413,-0.068542,5.4833,0.0500,0.001,0.99,0.011701
dqn_v1_baseline,414,-0.067542,5.4033,0.0500,0.001,0.99,0.012706
dqn_v1_baseline,415,-0.061625,4.9300,0.0500,0.001,0.99,0.011391
dqn_v1_baseline,416,-0.062375,4.9900,0.0500,0.001,0.99,0.012576
dqn_v1_baseline,417,-0.065750,5.2600,0.0500,0.001,0.99,0.012130
dqn_v1_baseline,418,-0.072000,5.7600,0.0500,0.001,0.99,0.013593
dqn_v1_baseline,419,-0.067750,5.4200,0.0500,0.001,0.99,0.013512
dqn_v1_baseline,420,-0.073250,5.8600,0.0500,0.001,0.99,0.010613
dqn_v1_baseline,421,-0.069208,5.5367,0.0500,0.001,0.99,0.012103
dqn_v1_baseline,422,-0.067667,5.4133,0.0500,0.001,0.99,0.011564
dqn_v1_baseline,423,-0.079542,6.3633,0.0500,0.001,0.99,0.011330
dqn_v1_baseline,424,-0.071708,5.7367,0.0500,0.001,0.99,0.011475
dqn_v1_baseline,425,-0.069750,5.5800,0.0500,0.001,0.99,0.010444
dqn_v1_baseline,426,-0.070583,5.6467,0.0500,0.001,0.99,0.010868
dqn_v1_baseline,427,-0.070958,5.6767,0.0500,0.001,0.99,0.012387
dqn_v1_baseline,428,-0.076292,6.1033,0.0500,0.001,0.99,0.012734
dqn_v1_baseline,429,-0.069125,5.5300,0.0500,0.001,0.99,0.011472
dqn_v1_baseline,430,-0.080750,6.4600,0.0500,0.001,0.99,0.012540
dqn_v1_baseline,431,-0.074750,5.9800,0.0500,0.001,0.99,0.012287
dqn_v1_baseline,432,-0.065917,5.2733,0.0500,0.001,0.99,0.012195
dqn_v1_baseline,433,-0.066458,5.3167,0.0500,0.001,0.99,0.013236
dqn_v1_baseline,434,-0.071458,5.7167,0.0500,0.001,0.99,0.012939
dqn_v1_baseline,435,-0.072833,5.8267,0.0500,0.001,0.99,0.011302
dqn_v1_baseline,436,-0.082875,6.6300,0.0500,0.001,0.99,0.012138
dqn_v1_baseline,437,-0.074417,5.9533,0.0500,0.001,0.99,0.012596
dqn_v1_baseline,438,-0.079083,6.3267,0.0500,0.001,0.99,0.011452
dqn_v1_baseline,439,-0.071458,5.7167,0.0500,0.001,0.99,0.012980
dqn_v1_baseline,440,-0.077792,6.2233,0.0500,0.001,0.99,0.012482
dqn_v1_baseline,441,-0.076625,6.1300,0.0500,0.001,0.99,0.013685
dqn_v1_baseline,442,-0.075000,6.0000,0.0500,0.001,0.99,0.013078
dqn_v1_baseline,443,-0.064542,5.1633,0.0500,0.001,0.99,0.015421
dqn_v1_baseline,444,-0.083375,6.6700,0.0500,0.001,0.99,0.013484
dqn_v1_baseline,445,-0.072292,5.7833,0.0500,0.001,0.99,0.013836
dqn_v1_baseline,446,-0.068167,5.4533,0.0500,0.001,0.99,0.012087
dqn_v1_baseline,447,-0.070417,5.6333,0.0500,0.001,0.99,0.012787
dqn_v1_baseline,448,-0.065000,5.2000,0.0500,0.001,0.99,0.011058
dqn_v1_baseline,449,-0.066208,5.2967,0.0500,0.001,0.99,0.012760
dqn_v1_baseline,450,-0.073250,5.8600,0.0500,0.001,0.99,0.013099
dqn_v1_baseline,451,-0.076458,6.1167,0.0500,0.001,0.99,0.013994
dqn_v1_baseline,452,-0.070000,5.6000,0.0500,0.001,0.99,0.011584
dqn_v1_baseline,453,-0.075333,6.0267,0.0500,0.001,0.99,0.013991
dqn_v1_baseline,454,-0.075167,6.0133,0.0500,0.001,0.99,0.015232
dqn_v1_baseline,455,-0.077958,6.2367,0.0500,0.001,0.99,0.012968
dqn_v1_baseline,456,-0.070125,5.6100,0.0500,0.001,0.99,0.012227
dqn_v1_baseline,457,-0.074208,5.9367,0.0500,0.001,0.99,0.012514
dqn_v1_baseline,458,-0.076292,6.1033,0.0500,0.001,0.99,0.011783
dqn_v1_baseline,459,-0.070125,5.6100,0.0500,0.001,0.99,0.013913
dqn_v1_baseline,460,-0.071000,5.6800,0.0500,0.001,0.99,0.015290
dqn_v1_baseline,461,-0.077250,6.1800,0.0500,0.001,0.99,0.013064
dqn_v1_baseline,462,-0.068375,5.4700,0.0500,0.001,0.99,0.013507
dqn_v1_baseline,463,-0.064958,5.1967,0.0500,0.001,0.99,0.013348
dqn_v1_baseline,464,-0.064583,5.1667,0.0500,0.001,0.99,0.014280
dqn_v1_baseline,465,-0.071125,5.6900,0.0500,0.001,0.99,0.012385
dqn_v1_baseline,466,-0.074458,5.9567,0.0500,0.001,0.99,0.012045
dqn_v1_baseline,467,-0.068958,5.5167,0.0500,0.001,0.99,0.014167
dqn_v1_baseline,468,-0.069583,5.5667,0.0500,0.001,0.99,0.015066
dqn_v1_baseline,469,-0.069625,5.5700,0.0500,0.001,0.99,0.013629
dqn_v1_baseline,470,-0.076167,6.0933,0.0500,0.001,0.99,0.014462
dqn_v1_baseline,471,-0.070250,5.6200,0.0500,0.001,0.99,0.013933
dqn_v1_baseline,472,-0.072458,5.7967,0.0500,0.001,0.99,0.012815
dqn_v1_baseline,473,-0.062625,5.0100,0.0500,0.001,0.99,0.015999
dqn_v1_baseline,474,-0.075458,6.0367,0.0500,0.001,0.99,0.012577
dqn_v1_baseline,475,-0.071917,5.7533,0.0500,0.001,0.99,0.013362
dqn_v1_baseline,476,-0.063625,5.0900,0.0500,0.001,0.99,0.012205
dqn_v1_baseline,477,-0.075417,6.0333,0.0500,0.001,0.99,0.013044
dqn_v1_baseline,478,-0.072583,5.8067,0.0500,0.001,0.99,0.011562
dqn_v1_baseline,479,-0.075250,6.0200,0.0500,0.001,0.99,0.011268
dqn_v1_baseline,480,-0.071042,5.6833,0.0500,0.001,0.99,0.015074
dqn_v1_baseline,481,-0.074042,5.9233,0.0500,0.001,0.99,0.013230
dqn_v1_baseline,482,-0.072333,5.7867,0.0500,0.001,0.99,0.014868
dqn_v1_baseline,483,-0.073167,5.8533,0.0500,0.001,0.99,0.012245
dqn_v1_baseline,484,-0.075958,6.0767,0.0500,0.001,0.99,0.014184
dqn_v1_baseline,485,-0.066458,5.3167,0.0500,0.001,0.99,0.013823
dqn_v1_baseline,486,-0.075583,6.0467,0.0500,0.001,0.99,0.012822
dqn_v1_baseline,487,-0.073250,5.8600,0.0500,0.001,0.99,0.012968
dqn_v1_baseline,488,-0.067750,5.4200,0.0500,0.001,0.99,0.014923
dqn_v1_baseline,489,-0.067292,5.3833,0.0500,0.001,0.99,0.016188
dqn_v1_baseline,490,-0.072750,5.8200,0.0500,0.001,0.99,0.014371
dqn_v1_baseline,491,-0.071833,5.7467,0.0500,0.001,0.99,0.015925
dqn_v1_baseline,492,-0.073750,5.9000,0.0500,0.001,0.99,0.014311
dqn_v1_baseline,493,-0.059125,4.7300,0.0500,0.001,0.99,0.014196
dqn_v1_baseline,494,-0.068042,5.4433,0.0500,0.001,0.99,0.013761
dqn_v1_baseline,495,-0.073167,5.8533,0.0500,0.001,0.99,0.014752
dqn_v1_baseline,496,-0.071000,5.6800,0.0500,0.001,0.99,0.016361
dqn_v1_baseline,497,-0.066542,5.3233,0.0500,0.001,0.99,0.016261
dqn_v1_baseline,498,-0.069167,5.5333,0.0500,0.001,0.99,0.015679
dqn_v1_baseline,499,-0.075875,6.0700,0.0500,0.001,0.99,0.012163
dqn_v1_baseline,500,-0.079458,6.3567,0.0500,0.001,0.99,0.014399
